created_at,mentionee,mentioner,retweet,category,category_mentionee,text
2022-01-15,ChinaDaily,AndyBxxx,quoted,Neither,Media,I had a chat with @ChinaDaily recently about Western media’s propensity to view foreigners in #China as a “weak link” for attack. Video below. https://t.co/1093TY8rf2
2021-12-22,ChinaDaily,AndyBxxx,replied_to,Neither,Media,@ChinaDaily No.
2022-02-18,HuXijin_GT,AndyBxxx,replied_to,Neither,Media,@yimingkc @HuXijin_GT No.
2022-02-11,globaltimesnews,AndyBxxx,replied_to,Neither,Media,@Xi_Fan @globaltimesnews @StephenMcDonell OMG 🤣
2022-02-05,globaltimesnews,AndyBxxx,replied_to,Neither,Media,@globaltimesnews 帅气！🇨🇳
2021-10-21,globaltimesnews,AndyBxxx,replied_to,Neither,Media,"@srinidhi24 @globaltimesnews Female, 29 years old."
2021-09-02,globaltimesnews,AndyBxxx,replied_to,Neither,Media,"@dillys_science @globaltimesnews LGBTQ is fine, you just won’t be promoted online if you’re a straight guy wearing long wigs, gowns, and Han dynasty or Three Kingdoms and Six Dynasties style lipstick, powder and blush."
2022-02-22,chenweihua,AndyBxxx,replied_to,Neither,Media,@dirtbagleft1 @Jingjing_Li @chenweihua @zlj517 @shen_shiwei @CaoYi_MFA @ChenMingjian_CN @qingqingparis @YoloOliver1
2022-02-11,chenweihua,AndyBxxx,replied_to,Neither,Media,@raam_beart @chenweihua 🥰🥰🥰
2022-02-05,chenweihua,AndyBxxx,replied_to,Neither,Media,"@chenweihua Thank you so much, Chen! Your support is great encouragement to keep going and keep trying. 😇"
2022-01-15,chenweihua,AndyBxxx,replied_to,Neither,Media,@Theo_Fletcher_1 @chenweihua @XiaoYewen You can read my column on the blind date lockdown story here: https://t.co/TM3OlHrIH7
2022-01-14,chenweihua,AndyBxxx,replied_to,Neither,Media,"@chenweihua @XiaoYewen I feel like the Western MSM coverage of the lockdown “blind date” story is a positive, tbh — it shows Chinese as real humans. It’s a universal, awkward love story we can all relate to. Just my opinion as a non-Chinese media watcher. 😁"
2022-01-04,chenweihua,AndyBxxx,replied_to,Neither,Media,@chenweihua “Over one million citizens confined to their homes.” Hasn’t that been every Western country for the past two years?
2021-12-31,chenweihua,AndyBxxx,replied_to,Neither,Media,@chenweihua 哎哟哟 覅客气！😆
2021-12-31,chenweihua,AndyBxxx,replied_to,Neither,Media,"@chenweihua For sure, it’s a nightmare! 😂😂😂"
2021-12-13,chenweihua,AndyBxxx,replied_to,Neither,Media,@chenweihua Brian is anything BUT reliable — he is just a propagandist. And what do they mean positive Trump coverage? He had the most negative press of any president in recent times!
2021-12-12,chenweihua,AndyBxxx,replied_to,Neither,Media,"@chenweihua @XuZeyu_Philip Oh Biden just loves the old, rickety, slow and unreliable Amtrak trains — I guess it reminds him, in a way, about his own deterioration and the bygone past. 🤣"
2022-02-26,zlj517,AndyBxxx,replied_to,Neither,Diplomat,"@zlj517 This is so true, every single word."
2022-02-26,zlj517,AndyBxxx,retweeted,Neither,Diplomat,#China put forward the idea of a peaceful rise. This is what has happened. https://t.co/FgH44QpFFv
2022-02-22,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@dirtbagleft1 @Jingjing_Li @chenweihua @zlj517 @shen_shiwei @CaoYi_MFA @ChenMingjian_CN @qingqingparis @YoloOliver1
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,"@FoodieJohn @jackknowall @BB18918586 @Sylvainalard @BeepBopBoop95 @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic @SpeakerPelosi You really don’t understand. The metric they are using is the Western idea that media and government are completely separated, so they equate media run by the government as “not free”. You need to change your thinking to understand these things, or read some more."
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@FoodieJohn @Sylvainalard @BB18918586 @BeepBopBoop95 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN Do you really not know how media works in China? I’m getting bored…
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@jackknowall @FoodieJohn @BB18918586 @Sylvainalard @BeepBopBoop95 @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic @SpeakerPelosi Isn’t that channel just voice over and images? It’s nothing like my content!
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,"@FoodieJohn @BB18918586 @Sylvainalard @BeepBopBoop95 @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic I don’t hate Americans, I hate Nancy Pelosi."
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,"@FoodieJohn @BB18918586 @BeepBopBoop95 @Sylvainalard @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic People have respect for elders and leaders here, John. Even if I really believed he wasn’t a good person, I would never go up to him and call him a piece of shit. And I doubt you’ve done it to a single world leader either!"
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@brian_berletic @BeepBopBoop95 @BB18918586 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN Is he still going on? LOL.
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@BB18918586 @BeepBopBoop95 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic Put him on mute and stop giving him oxygen — it’s not worthwhile debating with people who show such a complete and utter lack of knowledge.
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,"@BeepBopBoop95 @BB18918586 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic No, because they’re not. You want me to spread fake news? Also, there’s this thing in East Asian cultures called respect. Putting you on mute now — I’ve lost enough brain cells for today."
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@BeepBopBoop95 @FoodieJohn @LovePeaceGrace9 @BB18918586 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic *slow clap*
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@BeepBopBoop95 @BB18918586 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic Who the heck is Xi Jingping?
2022-02-04,zlj517,AndyBxxx,replied_to,Neither,Diplomat,"@FoodieJohn @BeepBopBoop95 @LovePeaceGrace9 @BB18918586 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic VPN is not illegal in China, buddy. Read a bit."
2022-01-28,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@zlj517 非常感谢您的分享、支持！新年好，身体健康！
2022-01-28,zlj517,AndyBxxx,retweeted,Neither,Diplomat,"ASPI's ""Uyghurs for Sale"" DEBUNKED, PART 2 | Reports on China
https://t.co/JYO9CzboEn"
2022-01-28,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@zlj517 感谢您的支持！
2022-01-06,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@salahzhang @DylanWa56233515 @zlj517 @LiuXininBeijing 感谢分享，张总领事🤝
2021-12-07,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@zlj517 I already feel like this Olympics will be much more about sports than many before.
2021-11-19,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@Shaotang6 @zlj517 我真希望有一天他会关注我 😇😇
2021-11-10,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@zlj517 您怎么这么可爱！
2021-11-10,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@SpoxCHNinUS @zlj517 我第一次打乒乓球就是在进博会跟那台机器一起😂
2021-11-09,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@zlj517 Xinjiang looks like heaven!
2021-11-03,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@zlj517 Amazing!
2021-10-25,zlj517,AndyBxxx,replied_to,Neither,Diplomat,@zlj517 恭喜恭喜
2021-10-13,PDChina,AndyBxxx,original,Neither,Media,"People’s Daily (人民日报) @PDChina invited me on their show, Call In Club, to discuss what it’s like working in news media in #China, including attacks online. You can watch it here: https://t.co/1Hfcusj8ho"
2021-10-01,PDChina,AndyBxxx,replied_to,Neither,Media,@cronologywale @PDChina Why are you using a Hong Kong flag? #awkward
2022-02-22,shen_shiwei,AndyBxxx,replied_to,Neither,Media,@dirtbagleft1 @Jingjing_Li @chenweihua @zlj517 @shen_shiwei @CaoYi_MFA @ChenMingjian_CN @qingqingparis @YoloOliver1
2022-02-19,shen_shiwei,AndyBxxx,replied_to,Neither,Media,@shen_shiwei Thanks for the friendly welcome!
2021-10-21,shen_shiwei,AndyBxxx,replied_to,Neither,Media,@shen_shiwei 看饿了！😍
2021-12-04,XHNews,AndyBxxx,replied_to,Neither,Media,@renawong85 @XHNews @mayo4u That I’m not sure of… I always assumed they were the same.
2021-12-04,XHNews,AndyBxxx,replied_to,Neither,Media,@XHNews @mayo4u Funny story: We New Zealanders know kiwifruit is from China and often call it “Chinese gooseberry.” I think it’s mainly Chinese who think it comes from New Zealand. 😂
2021-11-16,XHNews,AndyBxxx,replied_to,Neither,Media,"@robindbrant @XHNews @Google Robin, if you want to highlight text without drawing *over* it you need to use the “multiple” mode."
2022-02-26,ChineseEmbinRus,AndyBxxx,replied_to,Neither,Diplomat,@Parthenopipes @orinoco99 @ChineseEmbinRus 好哇好哇😉
2022-02-26,ChineseEmbinRus,AndyBxxx,retweeted,Neither,Diplomat,"Among the 248 armed conflicts that occurred in 153 regions across the world from 1945 to 2001, 201 were initiated by the #US, accounting for 81% of the total number. https://t.co/Kjn81VIVXP"
2022-02-26,ChineseEmbinRus,AndyBxxx,replied_to,Neither,Diplomat,"@orinoco99 @ChineseEmbinRus Have you seen the whole clip, Dianne? I bet you don’t know he walks away at the end…"
2022-03-26,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@SpokespersonCHN 的确！
2022-02-26,SpokespersonCHN,AndyBxxx,retweeted,Neither,Diplomat,#China’s Five-Point Position on the Current #Ukraine Issue https://t.co/2nnHikH4Zb https://t.co/EiYgaRhJ1o
2022-02-20,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@SpokespersonCHN @s20447924 I wish I was there!
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@FoodieJohn @jackknowall @BB18918586 @Sylvainalard @BeepBopBoop95 @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic @SpeakerPelosi You really don’t understand. The metric they are using is the Western idea that media and government are completely separated, so they equate media run by the government as “not free”. You need to change your thinking to understand these things, or read some more."
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@FoodieJohn @Sylvainalard @BB18918586 @BeepBopBoop95 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN Do you really not know how media works in China? I’m getting bored…
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@jackknowall @FoodieJohn @BB18918586 @Sylvainalard @BeepBopBoop95 @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic @SpeakerPelosi Isn’t that channel just voice over and images? It’s nothing like my content!
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@FoodieJohn @BB18918586 @Sylvainalard @BeepBopBoop95 @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic I don’t hate Americans, I hate Nancy Pelosi."
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@FoodieJohn @BB18918586 @BeepBopBoop95 @Sylvainalard @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic People have respect for elders and leaders here, John. Even if I really believed he wasn’t a good person, I would never go up to him and call him a piece of shit. And I doubt you’ve done it to a single world leader either!"
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@brian_berletic @BeepBopBoop95 @BB18918586 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN Is he still going on? LOL.
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@BB18918586 @BeepBopBoop95 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic Put him on mute and stop giving him oxygen — it’s not worthwhile debating with people who show such a complete and utter lack of knowledge.
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@BeepBopBoop95 @BB18918586 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic No, because they’re not. You want me to spread fake news? Also, there’s this thing in East Asian cultures called respect. Putting you on mute now — I’ve lost enough brain cells for today."
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@BeepBopBoop95 @FoodieJohn @LovePeaceGrace9 @BB18918586 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic *slow clap*
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@BeepBopBoop95 @BB18918586 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic Who the heck is Xi Jingping?
2022-02-04,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@FoodieJohn @BeepBopBoop95 @LovePeaceGrace9 @BB18918586 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic VPN is not illegal in China, buddy. Read a bit."
2021-12-22,SpokespersonCHN,AndyBxxx,retweeted,Neither,Diplomat,"“If you don’t find that attempt by the West to monopolize the ‘truth’ about China, from outside...to be absolutely terrifying, I bet you clearly haven’t read ‘1984’.”--Andy Boreham, a New Zealander, revealed how the West smears China online. 
https://t.co/Tfnsb7gH7z"
2021-12-21,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@SpokespersonCHN Exactly, 华姐！Hong Kongers were consistently refused any say, and some Premiers even suggested they are too primitive to understand the complexities of voting. It wasn’t until HK returned to China that democracy has started to slowly develop."
2021-12-20,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@NWbok @SpokespersonCHN Are you dumb? China has a thriving social media industry, with dozens and dozens of extremely popular, Chinese made social media. Heard of TikTok? It’s Chinese. Educate yourself, Charles!"
2021-12-20,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@D503D503D503 @SpokespersonCHN @Twitter 1984 is not banned inside China. Twitter is not banned, it is blocked because they decided they didn’t want to abide by Chinese law while operating here. Educate yourself."
2021-12-20,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@lilong38653516 @SpokespersonCHN 我一定会继续努力！
2021-12-20,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@XiaoYewen @SpokespersonCHN Also, thanks so much for your work in bringing the Chinese and Kiwi peoples together. Kia kaha!"
2021-12-20,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@XiaoYewen @SpokespersonCHN Please feel free to watch my short documentary on Rewi Alley if you get a chance. I am working on a new part now detailing his 30 years in Beijing at the Friendship Association. https://t.co/LMgCW1fzmZ
2021-12-20,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,@SpokespersonCHN @SpokespersonCHN 非常感谢华姐分享我的专栏，是对我特别重要的鼓励！我会持续关注、继续解读西方主流媒体眼中的中国🇨🇳🇳🇿
2021-11-23,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@MandarinNYC616 @StoneCh00365833 @SpokespersonCHN Where were the police? Ask the Democrats who stoked tensions that led to billions of dollars in damage last year. 

How much power should be given to the police? Don't ask the Democrats whose extremist faction wants to reduce police presence."
2021-11-23,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@MandarinNYC616 @StoneCh00365833 @SpokespersonCHN Skin color only plays a role in the Rittenhouse case if you believe the propaganda. He shot 3 white men (including a convicted p**o, not that he deserved to be killed for that) in self defence after the police and govt abandoned that city as it was being burned to the ground..."
2021-11-23,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@StoneCh00365833 @SpokespersonCHN I think it requires a lot of understanding and nuance, but these kinds of memes simplify things to the point of actually adding to the problem."
2021-11-23,SpokespersonCHN,AndyBxxx,replied_to,Neither,Diplomat,"@SpokespersonCHN To be fair, these two cases are completely different."
2022-02-27,CGTNOfficial,AndyBxxx,retweeted,Neither,Media,"My article in @CGTNOfficial:

""The crisis in Ukraine represents the culmination of a storm that's been brewing for years. NATO must commit to ending its expansion. Ukraine must commit to neutrality. On that basis, this terrible crisis can be resolved.""

https://t.co/31WMCqwJdu"
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@FoodieJohn @jackknowall @BB18918586 @Sylvainalard @BeepBopBoop95 @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic @SpeakerPelosi You really don’t understand. The metric they are using is the Western idea that media and government are completely separated, so they equate media run by the government as “not free”. You need to change your thinking to understand these things, or read some more."
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@FoodieJohn @Sylvainalard @BB18918586 @BeepBopBoop95 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN Do you really not know how media works in China? I’m getting bored…
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@jackknowall @FoodieJohn @BB18918586 @Sylvainalard @BeepBopBoop95 @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic @SpeakerPelosi Isn’t that channel just voice over and images? It’s nothing like my content!
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@FoodieJohn @BB18918586 @Sylvainalard @BeepBopBoop95 @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic I don’t hate Americans, I hate Nancy Pelosi."
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@FoodieJohn @BB18918586 @BeepBopBoop95 @Sylvainalard @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic People have respect for elders and leaders here, John. Even if I really believed he wasn’t a good person, I would never go up to him and call him a piece of shit. And I doubt you’ve done it to a single world leader either!"
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@brian_berletic @BeepBopBoop95 @BB18918586 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN Is he still going on? LOL.
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@BB18918586 @BeepBopBoop95 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic Put him on mute and stop giving him oxygen — it’s not worthwhile debating with people who show such a complete and utter lack of knowledge.
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@BeepBopBoop95 @BB18918586 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic No, because they’re not. You want me to spread fake news? Also, there’s this thing in East Asian cultures called respect. Putting you on mute now — I’ve lost enough brain cells for today."
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@BeepBopBoop95 @FoodieJohn @LovePeaceGrace9 @BB18918586 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic *slow clap*
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@BeepBopBoop95 @BB18918586 @FoodieJohn @LovePeaceGrace9 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic Who the heck is Xi Jingping?
2022-02-04,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@FoodieJohn @BeepBopBoop95 @LovePeaceGrace9 @BB18918586 @mofa0609dxr @zlj517 @CGTNOfficial @SpokespersonCHN @brian_berletic VPN is not illegal in China, buddy. Read a bit."
2021-12-03,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@agent_of_change @LiuXininBeijing @CGTNOfficial @VictorGaoZK Nice to “meet” you yesterday, Carlos! 😁"
2021-11-25,CGTNOfficial,AndyBxxx,original,Neither,Media,A selection of comments on my Democracy with Chinese Characteristics over at @CGTNOfficial’s YouTube. https://t.co/8nK7AHGVtA
2021-11-24,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@AndyP_HK @Angelo4justice3 @CGTNOfficial Thanks Andy!
2021-11-24,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@Angelo4justice3 @CGTNOfficial Thanks Angelo, I'm crossing my fingers that more people learn about different approaches to democracy and how it's not a one-size-fits-all type of thing. :D"
2021-11-24,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@bibibomo @CGTNOfficial Thanks heaps, glad you liked it :D"
2021-11-24,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@Brigidzz @CGTNOfficial Thanks heaps for the support!
2021-11-24,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@CGTNOfficial 02/ Democracy with Chinese Characteristics: People's Congresses. What are they, and how are they democratic? https://t.co/NXNrOMVKcv"
2021-11-24,CGTNOfficial,AndyBxxx,original,Neither,Media,"This thread features short, easy-to-digest snippets of my @CGTNOfficial video on Democracy with Chinese Characteristics. 01: Does #China really have #democracy, and if so, what type? https://t.co/rbC7YcgERu"
2021-11-23,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@Alisaisil @CGTNOfficial Thanks Christy!
2021-11-23,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@YoloOliver1 @CGTNOfficial Wow, that's awesome! :D"
2021-11-23,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@Jerry_grey2002 @CGTNOfficial Hahahaha thanks, Jerry!"
2021-11-23,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@MandarinNYC616 @CGTNOfficial I get one kuai now! Hopefully it will go up soon with inflation... :D
2021-11-23,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@JojoL682020 @CGTNOfficial Thanks so much, Jojo!"
2021-11-23,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,@JojoL682020 @CGTNOfficial Thanks heaps Jojo!
2021-11-23,CGTNOfficial,AndyBxxx,original,Neither,Media,"I did a video for @CGTNOfficial on #democracy with #Chinese characteristics"" which they've just put online now. Check it out here: https://t.co/9Rhfgm5nHT"
2021-10-23,CGTNOfficial,AndyBxxx,original,Neither,Media,"Tomorrow morning we will live broadcast from #Qingdao at a steamed bun festival on @CGTNOfficial — not sure of the time yet, sorry! https://t.co/uoKteWz0kc"
2021-10-22,CGTNOfficial,AndyBxxx,original,Neither,Media,"It’s probably the biggest export of #Qingdao: #Tsingdao beer (same name, different spelling). Today I tried beer ice cream and beer bread in the name of research. Don’t miss our live broadcast on @CGTNOfficial Monday. #tidesofchange https://t.co/oDgFOQEViM"
2021-10-20,CGTNOfficial,AndyBxxx,original,Neither,Media,I did a live broadcast with @CGTNOfficial this morning on #Tianjin’s Ancient Culture Street — come and check it out with us (mostly in English) 😊https://t.co/8EeT6XiHpO
2021-10-07,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@Jerry_grey2002 @Lenny_C10 @CGTNOfficial (2/2) Very friendly each time, most questions were epidemic / COVID related, and curious as to what I was coming for. This was earlier this year… it has been quite strict in Xinjiang re: COVID, and I had to get tests in each place. I’ve never biked there, that would be fun!"
2021-10-07,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@Jerry_grey2002 @Lenny_C10 @CGTNOfficial (1/2) Actually I went on annual leave and not as a journalist per se. In Kashgar, police came to my hotel a few hours after I checked in for a chat, and then when I flew to Ürümqi they met me at the door of the plane and I had to get off first — poor people in business hahah."
2021-10-07,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@Jerry_grey2002 @Lenny_C10 @CGTNOfficial Yeah, definitely a higher degree of security than you’re used to elsewhere in the mainland, and if you’re flying in, do expect to be met by the police for a short chat."
2021-10-06,CGTNOfficial,AndyBxxx,replied_to,Neither,Media,"@Lenny_C10 @CGTNOfficial @Jerry_grey2002 But you have to admit, that’s some really bad music right there 😂"
2021-08-08,CGTNOfficial,AndyBxxx,original,Neither,Media,Cheers @CGTNOfficial How foreign media outlets post misleading reports on Hong Kong issue https://t.co/LXuGZ76Hrp
2022-03-31,XIEYongjun_CHN,AndyBxxx,replied_to,Neither,Diplomat,"@XIEYongjun_CHN I lost 300 followers, too."
2022-03-22,AmbQinGang,AndyBxxx,replied_to,Neither,Diplomat,@Jkylebass @AmbQinGang My OFFICIAL WUMAO SERVICE MEDALS have finally arrived from the factory. Bad news: you’re not getting one!!! https://t.co/CqPx4PIUsm
2022-03-21,AmbQinGang,AndyBxxx,replied_to,Neither,Diplomat,"@Jkylebass @TranPhatHuy4 @AmbQinGang Kylie stop trolling — you are more than welcome to send me evidence of systemic genocide in China. Until then, zip it hon’!"
2022-03-21,AmbQinGang,AndyBxxx,replied_to,Neither,Diplomat,@TranPhatHuy4 @Jkylebass @AmbQinGang Your country is run by a communist government — what are you on about?
2022-03-21,AmbQinGang,AndyBxxx,replied_to,Neither,Diplomat,@Jkylebass @AmbQinGang This is so old. I discuss why the NYT’s article is dumb here: https://t.co/AvnvBJ5WWY
2022-03-21,AmbQinGang,AndyBxxx,replied_to,Neither,Diplomat,"@LightmanYL @theserenadong @AmbQinGang @margbrennan This is not the demeanor of a fair and balanced, professional journalist. https://t.co/6dfcqCtAJG"
2022-03-21,AmbQinGang,AndyBxxx,replied_to,Neither,Diplomat,@Jkylebass @AmbQinGang @Twitter Here is the American Embassy’s Weibo page… with 3 million followers… https://t.co/41GyDLVzkP
2022-03-21,AmbQinGang,AndyBxxx,replied_to,Neither,Diplomat,@theserenadong @AmbQinGang @margbrennan That woman is not being professional — check out the callous look on her face. She needs to calm down and be a real journalist.
2022-03-21,AmbQinGang,AndyBxxx,replied_to,Neither,Diplomat,@Jkylebass @AmbQinGang @Twitter Who told you China doesn’t allow US diplomats on Chinese social media? 😂 You’re funny.
2022-03-16,AmbQinGang,AndyBxxx,retweeted,Neither,Diplomat,"Read my opinion piece on #Ukraine @PostOpinions. 
As I stressed, the assertions that China knew about, acquiesced to or tacitly supported the war in Ukraine are purely #disinformation.
https://t.co/HKF0ozFZXe"
2021-11-27,ChineseEmbinUS,AndyBxxx,replied_to,Neither,Diplomat,@Robbygoldd @ChineseEmbinUS They only sent book 2?
2022-01-29,Li_Yang_China,AndyBxxx,replied_to,Neither,Diplomat,@agostic @Li_Yang_China 呸
2021-11-10,SpoxCHNinUS,AndyBxxx,replied_to,Neither,Diplomat,@SpoxCHNinUS @zlj517 我第一次打乒乓球就是在进博会跟那台机器一起😂
2021-11-22,ChinaDaily,BarrettYouTube,replied_to,Neither,Media,@mariocavolo @StephenMcDonell @mike_mazza @washingtonpost @nytimes @ChinaDaily @CGTNOfficial @XHNews @GlobalTimesBiz @PDChina @WangGuanBeijing @HuXijin_GT @georgegalloway @thouse_opinions This is so true...she is just being used as a pawn in the anti China narrative of the west.. next week they will have moved onto another story for their anti China narrative..
